Date: 2019-12-23 15:22:48.6770 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/lodash-min-js: Correlation ID not set, using generated 0088ea60-35d0-457d-b636-4ee858c1a128 , 
Date: 2019-12-23 15:22:48.6940 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/jquery-slideto-min-js: Correlation ID not set, using generated 4895d239-7646-436d-b493-58cea39f4faf , 
Date: 2019-12-23 15:22:48.6940 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/handlebars-4-0-5-js: Correlation ID not set, using generated ec8e4479-a58f-4371-82ee-7a0a8bde7d0d , 
Date: 2019-12-23 15:22:48.6940 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/backbone-min-js: Correlation ID not set, using generated 7d30124d-1efb-4a39-9efb-169c047c6f2b , 
Date: 2019-12-23 15:22:48.6940 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/swagger-ui-min-js: Correlation ID not set, using generated e9b814ee-9445-4fcc-804a-880e3341bebf , 
Date: 2019-12-23 15:22:48.7240 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/jsoneditor-min-js: Correlation ID not set, using generated 746a4634-d459-4d5e-aa7b-f685bb9e704a , 
Date: 2019-12-23 15:22:48.7240 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/highlight-9-1-0-pack-js: Correlation ID not set, using generated 362d22ca-7b0e-4cca-9eca-b5fa5248e042 , 
Date: 2019-12-23 15:22:48.7240 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/jquery-ba-bbq-min-js: Correlation ID not set, using generated 77e63f38-a126-4b31-a9f9-4d3ee9c43295 , 
Date: 2019-12-23 15:22:48.7240 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/highlight-9-1-0-pack_extended-js: Correlation ID not set, using generated 388e77f8-f475-4146-82ed-45d29dc3598a , 
Date: 2019-12-23 15:22:48.7240 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/swagger-oauth-js: Correlation ID not set, using generated 3f76aa6b-2eb4-4dc0-b3c9-a1e49affb951 , 
Date: 2019-12-23 15:22:48.7240 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/marked-js: Correlation ID not set, using generated 0048f796-d245-4b6f-85a1-2248def27b76 , 
Date: 2019-12-23 15:22:48.7460 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/images/logo_small-png: Correlation ID not set, using generated 742435cf-1fb2-4ceb-a28b-488d550b4ea3 , 
Date: 2019-12-23 15:22:48.9070 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/docs/v1: Correlation ID not set, using generated fb817306-9edf-44d3-b31e-ad2da4a93ebf , 
Date: 2019-12-23 15:22:48.9260 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/images/favicon-32x32-png: Correlation ID not set, using generated 2d2c3823-8ab6-4e78-b60d-2fd6147aaea4 , 
Date: 2019-12-23 15:24:31.1678 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/images/throbber-gif: Correlation ID not set, using generated d1949d28-a94d-4030-aa0e-058031f19814 , 
Date: 2019-12-23 15:24:33.0695 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 17febb45-260f-4514-b1e7-683041a203af , 
Date: 2019-12-23 15:24:59.1956 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 7fd01963-5f3e-413f-b823-0ce7fe70a0ae , 
Date: 2019-12-23 15:26:12.3706 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 14d2a4b0-9a05-4a94-947a-58920714bcc3 , 
Date: 2019-12-23 15:26:32.5457 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 69782a81-5376-4f1a-a66e-b03760718467 , 
Date: 2019-12-23 15:26:36.2665 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 939630e0-26c0-4548-ab00-6145695db17f , 
Date: 2019-12-23 17:31:48.5525 , LoggerName: Tieto.TSU.Performance.DataService.WebApiApplication , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: Trace entry using Tieto.TSU.Performance.DataService -> Application_Start , 
Date: 2019-12-23 18:26:05.7475 , LoggerName: Tieto.TSU.Performance.DataService.WebApiApplication , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: Trace entry using Tieto.TSU.Performance.DataService -> Application_Start , 
Date: 2019-12-23 18:29:27.9057 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger: Correlation ID not set, using generated 8f37efeb-f5d8-4baf-9230-e0b713f13dad , 
Date: 2019-12-23 18:29:28.5610 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/index: Correlation ID not set, using generated 9667481a-d670-4dcb-9038-35f67836b5f5 , 
Date: 2019-12-23 18:29:28.5969 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/css/typography-css: Correlation ID not set, using generated db0f69d9-07de-4acf-973f-b5942b64eb1d , 
Date: 2019-12-23 18:29:28.5969 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/css/reset-css: Correlation ID not set, using generated 5ba9766f-1d25-40ac-b7d2-6ad245702977 , 
Date: 2019-12-23 18:29:28.6029 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/css/screen-css: Correlation ID not set, using generated 801e5ee0-c5ca-4cf8-b91c-3fc0e8bc03ab , 
Date: 2019-12-23 18:29:28.6029 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/css/print-css: Correlation ID not set, using generated ff820fd6-a3b6-49b6-b594-080b0370d15d , 
Date: 2019-12-23 18:29:28.6029 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/object-assign-pollyfill-js: Correlation ID not set, using generated 236f4296-0e49-4c41-b322-ba3f16f912c7 , 
Date: 2019-12-23 18:29:28.6029 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/ext/Tieto-TSU-Performance-DataService-Content-SwaggerCustom-css: Correlation ID not set, using generated cdd47a04-d524-40c8-891c-0c78b1c8a31a , 
Date: 2019-12-23 18:29:28.6029 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/jquery-1-8-0-min-js: Correlation ID not set, using generated 647622aa-da21-4090-9c27-f67cb512c001 , 
Date: 2019-12-23 18:29:28.6029 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/jquery-slideto-min-js: Correlation ID not set, using generated 6ef5ab94-e2c2-404d-8aeb-9a93db36a248 , 
Date: 2019-12-23 18:29:28.6209 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/jquery-wiggle-min-js: Correlation ID not set, using generated 60dee47d-df97-4d3b-947a-74cb6f32ba50 , 
Date: 2019-12-23 18:29:28.6209 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/jquery-ba-bbq-min-js: Correlation ID not set, using generated e2edae29-c5b2-4534-88a4-a679776a22a0 , 
Date: 2019-12-23 18:29:28.6209 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/lodash-min-js: Correlation ID not set, using generated bd5d62e5-2f3c-418b-a555-adb4f4b90bf2 , 
Date: 2019-12-23 18:29:28.6329 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/backbone-min-js: Correlation ID not set, using generated d11ce7ea-582d-42e0-b398-fc0bb4a16f3c , 
Date: 2019-12-23 18:29:28.6329 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/handlebars-4-0-5-js: Correlation ID not set, using generated cead3f43-d6d8-44d3-9fa4-6590e390b337 , 
Date: 2019-12-23 18:29:28.6329 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/highlight-9-1-0-pack_extended-js: Correlation ID not set, using generated 47e5a760-be84-4898-a5f4-5d11e16cf2dd , 
Date: 2019-12-23 18:29:28.6329 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/swagger-ui-min-js: Correlation ID not set, using generated b0ce37e9-c5d1-4c35-9a67-1234dd0078e9 , 
Date: 2019-12-23 18:29:28.6329 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/highlight-9-1-0-pack-js: Correlation ID not set, using generated 54ccac7c-2745-442d-88d2-da0c5c1ec2e3 , 
Date: 2019-12-23 18:29:28.6329 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/jsoneditor-min-js: Correlation ID not set, using generated e0657e8b-6777-4c24-83a5-3418662ebaed , 
Date: 2019-12-23 18:29:28.6329 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/marked-js: Correlation ID not set, using generated fe9f2835-efb8-44ae-965c-3e2665276dbb , 
Date: 2019-12-23 18:29:28.6529 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/images/logo_small-png: Correlation ID not set, using generated 8850536f-5296-4f8f-a640-5772d3c8c43a , 
Date: 2019-12-23 18:29:28.6529 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/lib/swagger-oauth-js: Correlation ID not set, using generated 1cfd939b-8986-4d26-a8dc-2311d464f632 , 
Date: 2019-12-23 18:29:28.9319 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/docs/v1: Correlation ID not set, using generated 7c521150-ef5c-4557-8c00-eab107a95bd1 , 
Date: 2019-12-23 18:29:28.9499 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/images/favicon-32x32-png: Correlation ID not set, using generated ff034925-7a3f-49bb-9fc3-55e57457998b , 
Date: 2019-12-23 18:29:33.0512 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/swagger/ui/images/throbber-gif: Correlation ID not set, using generated bfd960e2-49d3-4819-9149-33f0708cb77e , 
Date: 2019-12-23 18:29:35.1401 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated e94d565d-cd9d-4891-bcab-99b318163f93 , 
Date: 2019-12-23 18:34:17.7100 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 7308123c-f59d-4dd4-b986-f89fbd173b67 , 
Date: 2019-12-23 18:34:17.7110 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 68c8127c-2e91-4ffb-8435-7d10397c2f22 , 
Date: 2019-12-23 18:34:21.8445 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 45dc7591-1050-4535-9eae-112a4664d7d9 , 
Date: 2019-12-23 18:34:21.8445 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 88d0c23b-fd32-40db-b928-f2ce99bba58d , 
Date: 2019-12-23 18:34:21.8645 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 86680374-465f-40f1-a757-ca557bc74232 , 
Date: 2019-12-23 18:34:21.8875 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 367328d9-266e-4606-b281-8e4c9613c116 , 
Date: 2019-12-23 18:34:21.8875 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 7df266c9-b315-46b5-be8d-2f4c13003684 , 
Date: 2019-12-23 18:34:23.6437 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 149db2c8-afd2-4aaa-9381-74a792998da2 , 
Date: 2019-12-23 18:34:28.7653 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 1d770c02-bd79-4025-b343-0352247480dd , 
Date: 2019-12-23 18:34:29.7618 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated af9ad88f-4b01-407d-a9f4-612bf7d00035 , 
Date: 2019-12-23 18:34:42.1390 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated d4560721-023d-4117-a108-35e14af22c75 , 
Date: 2019-12-23 18:34:44.3467 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated ad41344f-7203-43c9-9f14-d0a6e024d652 , 
Date: 2019-12-23 18:34:44.9797 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 0b8b37d2-b339-4694-8d99-cdc71b135681 , 
Date: 2019-12-23 18:34:44.9927 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated cd35a82c-2ea9-4fd9-9175-27ccf07920a4 , 
Date: 2019-12-23 18:34:47.2514 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 2105f616-f35d-482a-8e36-71770910e497 , 
Date: 2019-12-23 18:34:47.2514 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 041bb603-6670-4bb2-aef7-abfef0af57c4 , 
Date: 2019-12-23 18:34:47.3034 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated d213032f-c60c-4352-a436-796ff79e43d4 , 
Date: 2019-12-23 18:34:47.3584 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated b2533d0e-3082-4836-ae0f-c10f2512934b , 
Date: 2019-12-23 18:34:47.3584 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 21f22f08-c9fd-40ec-b2d2-7cc82901b67f , 
Date: 2019-12-23 18:34:47.5224 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 23b7f168-d7b9-403a-824a-32bb177e982e , 
Date: 2019-12-23 18:34:47.7474 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated d432bc15-259a-4dd0-a61e-7f1da57054b8 , 
Date: 2019-12-23 18:34:47.7634 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 7ffdbc8e-7de4-4b8d-875d-00dc09cab22a , 
Date: 2019-12-23 18:35:00.5549 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 369033b6-1a6a-4509-bd3d-9421be83c0ec , 
Date: 2019-12-23 18:35:00.7369 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 29ca0c79-2873-4335-aa8a-32c969dd726e , 
Date: 2019-12-23 18:35:00.8969 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated cf8290b8-0656-461a-b9fb-9ee9d9730d43 , 
Date: 2019-12-23 18:35:01.0629 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 383bf012-de16-4253-bffd-f1f85c100411 , 
Date: 2019-12-23 18:35:01.1829 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated d7580245-c72e-42d2-8315-b16ebe4a0c02 , 
Date: 2019-12-23 18:35:02.2299 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 8f7471bd-bc7e-4197-a19e-eabbf90aaa72 , 
Date: 2019-12-23 18:35:02.2629 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 23420b61-28ec-4c29-938f-671e363a10c5 , 
Date: 2019-12-23 18:35:02.4289 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated f3005b25-195b-4b30-9ea7-c874d6e22bd4 , 
Date: 2019-12-23 18:35:02.4449 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated e5e8d652-59d1-4b5d-9249-1a244373c2d0 , 
Date: 2019-12-23 18:35:02.6009 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 8a951a50-06c3-4365-9e0d-21332081ad85 , 
Date: 2019-12-23 18:35:02.8179 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 63116272-1d6f-4add-a3d6-6a390d4f7f47 , 
Date: 2019-12-23 18:36:14.4035 , LoggerName: Tieto.TSU.Performance.DataService.WebApiApplication , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: Trace entry using Tieto.TSU.Performance.DataService -> Application_Start , 
Date: 2019-12-23 18:36:17.0071 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 25a87684-df98-4d76-8a13-c1e794170000 , 
Date: 2019-12-23 18:36:17.0071 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated d7c3d610-f8fd-451e-a612-76983a9d22e7 , 
Date: 2019-12-23 18:36:17.0071 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 8015546b-8b01-49f6-99b7-fbe02582a81f , 
Date: 2019-12-23 18:36:17.0071 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 4cbaf125-4ad2-477c-baca-7f1722eb592d , 
Date: 2019-12-23 18:36:17.0071 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 5ba59837-aab7-45eb-a363-536e3f27f493 , 
Date: 2019-12-23 18:36:17.0071 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 84e43b41-d035-47fd-afcb-0ba941c3cccf , 
Date: 2019-12-23 18:36:17.0071 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated e7825efd-6f55-4478-b8dc-5b0a5e424917 , 
Date: 2019-12-23 18:36:17.0071 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 47867b2f-5002-4804-8150-5118b42a21f9 , 
Date: 2019-12-23 18:36:17.5301 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 2bcf0401-f266-4e5d-a284-eabd910cb72c , 
Date: 2019-12-23 18:36:18.5529 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 593b4d1d-bf39-471d-a932-23b8327bbfcd , 
Date: 2019-12-23 18:37:57.1836 , LoggerName: Tieto.TSU.Performance.DataService.WebApiApplication , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: Trace entry using Tieto.TSU.Performance.DataService -> Application_Start , 
Date: 2019-12-23 18:39:26.4684 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 1841eb0e-347b-49fe-8e05-edfd20ac2fc0 , 
Date: 2019-12-23 18:39:26.6096 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 6cfa410f-f9da-406c-89f2-ea6088b60858 , 
Date: 2019-12-23 18:39:26.8059 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 8e8b2211-699c-4f38-ab57-95ec0df51269 , 
Date: 2019-12-23 18:39:27.0065 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 97953f4f-fe12-421b-bedb-17730da71d82 , 
Date: 2019-12-23 18:39:34.0799 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 16ab39e2-a67a-45dc-a0bb-76f63f18a0c8 , 
Date: 2019-12-23 18:43:59.8426 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated e32d786b-fafe-43aa-b7dc-a481e7e145b4 , 
Date: 2019-12-23 18:44:00.0398 , LoggerName: CorrelationIDDelegatingHandler , LogLevel: TRACE , ApplicationName: Datatest , LogMessage: GET http://localhost:33162/DaaS/Localization/Languages: Correlation ID not set, using generated 8993bccf-e4b4-42ce-8875-d96bbc0cf106 , 
